...1,iati_identifier,reporting_org_text,reporting_org_ref,reporting_org_type,value_USD,transaction_date,transaction_type_code,transaction_type,provider_text,provider_ref,provider_type,receiver_text,receiver_ref,receiver_type,finance_type,covid_relevant,humanitarian,covid_matches,sector,country_region,value_USD_proportionate,id
87534,XM-DAC-41121-2020-ASO-IDN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,200000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,ID,49380,87534
87535,XM-DAC-41121-2020-ASO-IDN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,200000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,ID,126620,87535
87536,XM-DAC-41121-2020-ASO-IDN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,200000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,ID,24000,87536
87537,XM-DAC-41121-2020-ASO-IDN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,150000,2020-06-05,11,Incoming Commitment,Government of Australia,Government of Australia,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,ID,37035,87537
87538,XM-DAC-41121-2020-ASO-IDN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,150000,2020-06-05,11,Incoming Commitment,Government of Australia,Government of Australia,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,ID,94965,87538
87539,XM-DAC-41121-2020-ASO-IDN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,150000,2020-06-05,11,Incoming Commitment,Government of Australia,Government of Australia,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,ID,18000,87539
87540,XM-DAC-41121-2020-ASO-IDN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,13700,2020-03-02,11,Incoming Commitment,United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS),XM-DAC-41110,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,ID,3382.53,87540
87541,XM-DAC-41121-2020-ASO-IDN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,13700,2020-03-02,11,Incoming Commitment,United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS),XM-DAC-41110,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,ID,8673.47,87541
87542,XM-DAC-41121-2020-ASO-IDN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,13700,2020-03-02,11,Incoming Commitment,United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS),XM-DAC-41110,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,ID,1644,87542
87573,XM-DAC-41121-2020-ASO-IND,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,565999.98,2020-12-24,11,Incoming Commitment,Private donors in the United Kingdom of Great Britain and Northern Ireland,Private donors in the United Kingdom of Great Britain and Northern Ireland,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,IN,240153.791514,87573
87574,XM-DAC-41121-2020-ASO-IND,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,565999.98,2020-12-24,11,Incoming Commitment,Private donors in the United Kingdom of Great Britain and Northern Ireland,Private donors in the United Kingdom of Great Britain and Northern Ireland,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,IN,181855.793574,87574
87575,XM-DAC-41121-2020-ASO-IND,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,565999.98,2020-12-24,11,Incoming Commitment,Private donors in the United Kingdom of Great Britain and Northern Ireland,Private donors in the United Kingdom of Great Britain and Northern Ireland,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,IN,143990.394912,87575
87576,XM-DAC-41121-2020-ASO-IND,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,450000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,IN,190935,87576
87577,XM-DAC-41121-2020-ASO-IND,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,450000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,IN,144585,87577
87578,XM-DAC-41121-2020-ASO-IND,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,450000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,IN,114480,87578
87579,XM-DAC-41121-2020-ASO-IND,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,149519,2020-08-28,11,Incoming Commitment,United Nations Population Fund,41119,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,IN,63440.9117,87579
87580,XM-DAC-41121-2020-ASO-IND,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,149519,2020-08-28,11,Incoming Commitment,United Nations Population Fund,41119,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,IN,48040.45470000001,87580
87581,XM-DAC-41121-2020-ASO-IND,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,149519,2020-08-28,11,Incoming Commitment,United Nations Population Fund,41119,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,IN,38037.6336,87581
87597,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,520593.9,2020-12-24,11,Incoming Commitment,Private donors in Qatar,Private donors in Qatar,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,IR,399399.64008,87597
87598,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,520593.9,2020-12-24,11,Incoming Commitment,Private donors in Qatar,Private donors in Qatar,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,IR,82670.31132000001,87598
87599,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,520593.9,2020-12-24,11,Incoming Commitment,Private donors in Qatar,Private donors in Qatar,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,IR,38523.9486,87599
87600,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,3536883.1045,2020-05-28,11,Incoming Commitment,European Commission - DG European Civil Protection and Humanitarian Aid Operations (ECHO),XI-IATI-EC_ECHO,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,IR,2713496.7177724,87600
87601,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,3536883.1045,2020-05-28,11,Incoming Commitment,European Commission - DG European Civil Protection and Humanitarian Aid Operations (ECHO),XI-IATI-EC_ECHO,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,IR,561657.0369946,87601
87602,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,3536883.1045,2020-05-28,11,Incoming Commitment,European Commission - DG European Civil Protection and Humanitarian Aid Operations (ECHO),XI-IATI-EC_ECHO,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,IR,261729.349733,87602
87603,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,3248700,2020-04-27,11,Incoming Commitment,European Commission - Development and Cooperation-EuropeAid,XI-IATI-EC_DEVCO,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,IR,2492402.64,87603
87604,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,3248700,2020-04-27,11,Incoming Commitment,European Commission - Development and Cooperation-EuropeAid,XI-IATI-EC_DEVCO,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,IR,515893.56,87604
87605,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,3248700,2020-04-27,11,Incoming Commitment,European Commission - Development and Cooperation-EuropeAid,XI-IATI-EC_DEVCO,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,IR,240403.8,87605
87606,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2776442,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,IR,2130086.3024,87606
87607,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2776442,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,IR,440898.9896,87607
87608,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2776442,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,IR,205456.708,87608
87609,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2236500,2020-04-06,11,Incoming Commitment,UNOCHA - Central Emergency Response Fund (CERF),XM-OCHA-CERF,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,IR,1715842.8,87609
87610,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2236500,2020-04-06,11,Incoming Commitment,UNOCHA - Central Emergency Response Fund (CERF),XM-OCHA-CERF,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,IR,355156.2,87610
87611,XM-DAC-41121-2020-ASO-IRN,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2236500,2020-04-06,11,Incoming Commitment,UNOCHA - Central Emergency Response Fund (CERF),XM-OCHA-CERF,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,IR,165501,87611
87645,XM-DAC-41121-2020-ASO-KAZMCO,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,24467.76,2020-06-12,11,Incoming Commitment,Government of Kazakhstan,Government of Kazakhstan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,MAYBE,NA,"('description', 'GLIDE', 'HRP')",72010,KZ,5845.347863999999,87645
87646,XM-DAC-41121-2020-ASO-KAZMCO,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,24467.76,2020-06-12,11,Incoming Commitment,Government of Kazakhstan,Government of Kazakhstan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,MAYBE,NA,"('description', 'GLIDE', 'HRP')",72050,KZ,18622.412136,87646
87647,XM-DAC-41121-2020-ASO-KAZMCO,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,24467.76,2020-11-12,11,Incoming Commitment,Government of Kazakhstan,Government of Kazakhstan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,MAYBE,NA,"('description', 'GLIDE', 'HRP')",72010,KZ,5845.347863999999,87647
87648,XM-DAC-41121-2020-ASO-KAZMCO,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,24467.76,2020-11-12,11,Incoming Commitment,Government of Kazakhstan,Government of Kazakhstan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,MAYBE,NA,"('description', 'GLIDE', 'HRP')",72050,KZ,18622.412136,87648
87649,XM-DAC-41121-2020-ASO-KAZMCO,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,100000,2020-05-12,11,Incoming Commitment,Government of Kazakhstan,Government of Kazakhstan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,MAYBE,NA,"('description', 'GLIDE', 'HRP')",72010,KZ,23890,87649
87650,XM-DAC-41121-2020-ASO-KAZMCO,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,100000,2020-05-12,11,Incoming Commitment,Government of Kazakhstan,Government of Kazakhstan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,MAYBE,NA,"('description', 'GLIDE', 'HRP')",72050,KZ,76110,87650
87651,XM-DAC-41121-2020-ASO-KGZ,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,100000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,KG,14110,87651
87652,XM-DAC-41121-2020-ASO-KGZ,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,100000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,KG,68360,87652
87653,XM-DAC-41121-2020-ASO-KGZ,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,100000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,KG,17530,87653
87663,XM-DAC-41121-2020-ASO-MMR,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2200000,2020-07-16,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,MM,746680,87663
87664,XM-DAC-41121-2020-ASO-MMR,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2200000,2020-07-16,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,MM,1261480,87664
87665,XM-DAC-41121-2020-ASO-MMR,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2200000,2020-07-16,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,MM,191840,87665
87702,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,40000,2020-12-24,11,Incoming Commitment,Private donors in the United Kingdom of Great Britain and Northern Ireland,Private donors in the United Kingdom of Great Britain and Northern Ireland,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,MY,10816,87702
87703,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,40000,2020-12-24,11,Incoming Commitment,Private donors in the United Kingdom of Great Britain and Northern Ireland,Private donors in the United Kingdom of Great Britain and Northern Ireland,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,MY,23784,87703
87704,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,40000,2020-12-24,11,Incoming Commitment,Private donors in the United Kingdom of Great Britain and Northern Ireland,Private donors in the United Kingdom of Great Britain and Northern Ireland,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,MY,5400,87704
87705,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,900000,2020-07-16,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,MY,243360,87705
87706,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,900000,2020-07-16,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,MY,535140,87706
87707,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,900000,2020-07-16,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,MY,121500,87707
87708,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,200000,2020-04-27,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,MY,54080,87708
87709,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,200000,2020-04-27,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,MY,118920,87709
87710,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,200000,2020-04-27,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,MY,27000,87710
87711,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,1000000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,MY,270400,87711
87712,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,1000000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,MY,594600,87712
87713,XM-DAC-41121-2020-ASO-MYS,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,1000000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,MY,135000,87713
87729,XM-DAC-41121-2020-ASO-NPL,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,150000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,NP,75825,87729
87730,XM-DAC-41121-2020-ASO-NPL,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,150000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,NP,63315,87730
87731,XM-DAC-41121-2020-ASO-NPL,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,150000,2020-03-13,11,Incoming Commitment,Government of Japan,Government of Japan,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,NP,10860,87731
87741,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,41975.96,2020-12-24,11,Incoming Commitment,Private donors in the United Kingdom of Great Britain and Northern Ireland,Private donors in the United Kingdom of Great Britain and Northern Ireland,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,PK,20841.06414,87741
87742,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,41975.96,2020-12-24,11,Incoming Commitment,Private donors in the United Kingdom of Great Britain and Northern Ireland,Private donors in the United Kingdom of Great Britain and Northern Ireland,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,PK,12613.77598,87742
87743,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,41975.96,2020-12-24,11,Incoming Commitment,Private donors in the United Kingdom of Great Britain and Northern Ireland,Private donors in the United Kingdom of Great Britain and Northern Ireland,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,PK,8521.11988,87743
87744,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,11587.39,2020-12-24,11,Incoming Commitment,Private donors in the Republic of Korea,Private donors in the Republic of Korea,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,PK,5753.139134999999,87744
87745,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,11587.39,2020-12-24,11,Incoming Commitment,Private donors in the Republic of Korea,Private donors in the Republic of Korea,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,PK,3482.010695,87745
87746,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,11587.39,2020-12-24,11,Incoming Commitment,Private donors in the Republic of Korea,Private donors in the Republic of Korea,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,PK,2352.24017,87746
87747,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2400000,2020-07-16,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,PK,1191600,87747
87748,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2400000,2020-07-16,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,PK,721200,87748
87749,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2400000,2020-07-16,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,PK,487200,87749
87750,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2400000,2020-04-27,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72010,PK,1191600,87750
87751,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2400000,2020-04-27,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",72050,PK,721200,87751
87752,XM-DAC-41121-2020-ASO-PAK,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,2400000,2020-04-27,11,Incoming Commitment,The federal government of the United States,US-USAGOV,NA,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,40,110,YES,NA,"('description', 'GLIDE', 'HRP', 'transaction-description')",73010,PK,487200,87752
